Transaction_Amount,Transaction_Hour,If_tran_amount_less_than_10k,Is_Business_Hour,Is_Night_Hour,Is_Round_Amount,anomaly_score
3925.592924282231,19,1,0,0,0,0.25863037
24618.059386130943,9,0,1,0,0,0.041998267
9294.780683921254,14,1,1,0,0,0.26685125
1445.598266189107,11,1,1,0,0,0.28572035
6416.946895008549,10,1,1,0,0,0.27493384
2957.779300293158,17,1,1,0,0,0.24437585
2620.6878415064984,17,1,1,0,0,0.24158934
503.633126250608,1,1,0,1,0,0.12627214
3356.827717926443,15,1,1,0,0,0.28739583
6487.20744343343,10,1,1,0,0,0.2746382
5957.406275065872,7,1,0,0,0,0.24848911
2804.007082042087,1,1,0,1,0,0.17225558
1101.0133709395006,14,1,1,0,0,0.27877152
4447.144034857474,11,1,1,0,0,0.29702908
3043.45782398088,14,1,1,0,0,0.29297644
3933.121874839839,14,1,1,0,0,0.29586798
3633.769069310304,16,1,1,0,0,0.27315453
32335.37910280888,18,0,0,0,0,0.009388745
4558.02434018468,0,1,0,1,0,0.16280466
7499.7067831536515,11,1,1,0,0,0.28637704
3042.846035180851,16,1,1,0,0,0.27451319
1306.5504379424438,15,1,1,0,0,0.2757516
5951.598871956055,15,1,1,0,0,0.29107463
8870.293729790017,12,1,1,0,0,0.28124544
433.36272195331935,16,1,1,0,0,0.23067915
4245.295246787801,2,1,0,1,0,0.18829316
7819.74493905527,14,1,1,0,0,0.28041244
618.2623448357893,16,1,1,0,0,0.24197868
8301.621039597352,2,1,0,1,0,0.1757837
174.86489940862884,20,1,0,0,0,0.21182474
8291.79762821649,15,1,1,0,0,0.28504312
1301.5895153426236,14,1,1,0,0,0.2813985
438.3041559177244,11,1,1,0,0,0.25766686
9064.357579836436,19,1,0,0,0,0.21428874
5622.446038237489,16,1,1,0,0,0.28390592
4784.337336968663,20,1,0,0,0,0.25815454
13674.01348916804,15,0,1,0,0,0.074404836
5448.220763662281,7,1,0,0,0,0.25276268
6048.427944019293,22,1,0,1,0,0.13514501
8796.425541322044,11,1,1,0,0,0.27579424
6000.300095917646,6,1,0,0,1,0.07056397
6774.832086056544,19,1,0,0,0,0.24588245
9749.477512091004,14,1,1,0,0,0.2526844
4891.010755611317,13,1,1,0,0,0.2997381
640.142976590437,8,1,0,0,0,0.19539052
1690.5849138963415,16,1,1,0,0,0.26338893
2640.6940682796567,14,1,1,0,0,0.29027444
5621.498048545876,15,1,1,0,0,0.29497573
7901.993742755358,12,1,1,0,0,0.29383397
30863.980519644865,9,0,1,0,0,0.04229015
47214.04708532271,15,0,1,0,0,0.002124846
5021.325623424546,14,1,1,0,0,0.29681742
21921.70091165424,11,0,1,0,0,0.06687987
1390.041967972953,17,1,1,0,0,0.23085555
6032.491647664294,12,1,1,0,0,0.30117014
8045.494160862824,5,1,0,1,0,0.16869575
8379.916960286244,3,1,0,1,0,0.17597395
1129.0938621567443,6,1,0,0,0,0.18261188
1342.8173702050246,10,1,1,0,0,0.26489297
3454.01365250337,14,1,1,0,0,0.29408652
5751.115549293975,8,1,0,0,0,0.24333361
6069.234233446058,10,1,1,0,0,0.27918184
9630.089847641417,21,1,0,0,0,0.17914766
2952.417992060513,10,1,1,0,0,0.27140132
2320.0418943500813,4,1,0,1,0,0.17536134
2943.563921588093,18,1,0,0,0,0.242782
1758.7411725753095,23,1,0,1,0,0.097747326
814.8383216330254,11,1,1,0,0,0.27091032
7441.508731724982,0,1,0,1,0,0.1632613
1588.9768050338257,16,1,1,0,0,0.26139513
5358.047157682216,17,1,1,0,0,0.25855064
3481.205261225491,7,1,0,0,0,0.235243
6561.355697270741,14,1,1,0,0,0.2906543
6402.623159229265,19,1,0,0,0,0.24781331
9710.985738642255,13,1,1,0,0,0.26287037
1395.5183674509449,7,1,0,0,0,0.21199691
9840.39473715434,8,1,0,0,0,0.17309809
4812.485294593361,12,1,1,0,0,0.3004346
8859.180810072747,18,1,0,0,0,0.21278283
4220.132390188881,17,1,1,0,0,0.25448802
2042.5231544280828,15,1,1,0,0,0.27697256
665.2237775288008,10,1,1,0,0,0.24822173
7971.548142015397,13,1,1,0,0,0.2925308
2749.6498597863515,12,1,1,0,0,0.28884116
2787.4993331702995,14,1,1,0,0,0.29027444
7658.933756387472,17,1,1,0,0,0.24607104
5812.936479193338,17,1,1,0,0,0.26064345
1254.0558550268418,19,1,0,0,0,0.23304507
1468.4928542115313,11,1,1,0,0,0.28572035
3875.565809231018,6,1,0,0,0,0.21374184
6351.814618695861,6,1,0,0,0,0.21487287
30457.45625206349,14,0,1,0,0,0.055600643
11181.67874445973,18,0,0,0,0,0.046670973
7281.409399488161,7,1,0,0,0,0.23736942
278.46915968427226,19,1,0,0,0,0.21490377
6948.760826884199,5,1,0,1,0,0.17575037
3455.463299184759,20,1,0,0,0,0.25839487
2962.2991607616405,15,1,1,0,0,0.28313118
112.7145282898072,4,1,0,1,0,0.12672204
3116.731093227333,4,1,0,1,0,0.18261212
4445.378093565092,8,1,0,0,0,0.24166638
1002.1685196490118,20,1,0,0,1,0.06701499
9682.451481080769,21,1,0,0,0,0.17663187
6607.142120002102,12,1,1,0,0,0.2982507
8063.12391881942,16,1,1,0,0,0.26613826
201.80622526741536,9,1,1,0,0,0.20036286
4815.247423947577,6,1,0,0,0,0.22321886
3756.51882842001,12,1,1,0,0,0.29595062
6096.608790332181,20,1,0,0,0,0.2498031
656.0869896622988,3,1,0,1,0,0.13900495
6073.978157733405,7,1,0,0,0,0.2478618
8352.300973220159,16,1,1,0,0,0.26570103
1568.4493463237177,11,1,1,0,0,0.28673828
42440.61499728277,22,0,0,1,0,-0.0414086
34359.96444207714,10,0,1,0,0,0.05441296
8578.392937923201,14,1,1,0,0,0.27456874
3538.351586636284,17,1,1,0,0,0.24650836
5096.971627616524,15,1,1,0,0,0.2978986
1771.2838722537913,12,1,1,0,0,0.28681335
3901.404813179121,1,1,0,1,0,0.1796459
6262.616473113613,11,1,1,0,0,0.29851115
3571.6962611564786,17,1,1,0,0,0.2499375
2765.238743167922,8,1,0,0,0,0.22833648
2198.529147462016,16,1,1,0,0,0.26566792
6697.317707468147,16,1,1,0,0,0.2752969
2466.518135958718,9,1,1,0,0,0.25351828
743.4428098050472,9,1,1,0,0,0.22332975
7055.371719773526,13,1,1,0,0,0.29579675
2809.023544337509,1,1,0,1,0,0.17225558
1181.7572296994151,11,1,1,0,0,0.28015742
8337.296227603687,15,1,1,0,0,0.2836313
5581.189993558953,13,1,1,0,0,0.3004917
5944.627994665017,12,1,1,0,0,0.30157188
23211.767018725364,13,0,1,0,0,0.06941724
5734.574778518205,12,1,1,0,0,0.30078378
1393.149743036304,13,1,1,0,0,0.28687724
4609.011280975061,12,1,1,0,0,0.2993039
6615.12410072168,21,1,0,0,0,0.22947529
4250.148319008443,18,1,0,0,0,0.2513666
8096.723541631734,11,1,1,0,0,0.286384
7630.756393722419,6,1,0,0,0,0.20747632
7044.794564203526,6,1,0,0,0,0.21453363
4912.205673142534,16,1,1,0,0,0.2832165
6076.971188745989,7,1,0,0,0,0.2478618
854.6920187203148,16,1,1,0,0,0.24877116
6795.298210872096,9,1,1,0,0,0.25684074
4169.611714832006,17,1,1,0,0,0.25500715
2820.304945890999,15,1,1,0,0,0.28223515
2193.705311140222,17,1,1,0,0,0.23672149
1846.3015013256447,10,1,1,0,0,0.26737398
9388.632182071451,10,1,1,0,0,0.25259814
5399.034991249205,12,1,1,0,0,0.3002094
6018.611890250932,16,1,1,0,0,0.27893016
5012.2720575961575,21,1,0,0,0,0.24033374
9188.039790219393,21,1,0,0,0,0.19378501
6293.62524947513,15,1,1,0,0,0.28863743
299.1849246235799,9,1,1,0,0,0.20415461
606.3358854363162,15,1,1,0,0,0.25558016
3807.6530612144743,11,1,1,0,0,0.29449436
5480.629772167373,8,1,0,0,0,0.24397525
1070.9194671832372,12,1,1,0,0,0.28616473
1293.4916023092828,17,1,1,0,0,0.22832301
28415.447027001625,9,0,1,0,0,0.045613587
9158.47658716132,11,1,1,0,0,0.27131516
2046.6738374493384,2,1,0,1,0,0.16740757
9554.144003189906,14,1,1,0,0,0.26116407
7824.943247229135,14,1,1,0,0,0.28041244
2209.5234651443,21,1,0,0,0,0.23098007
9695.12580009346,2,1,0,1,0,0.14427131
1891.4908548712392,10,1,1,0,0,0.26777622
4562.858937529504,8,1,0,0,0,0.24102986
7967.837093758778,17,1,1,0,0,0.24337938
789.4244448400816,11,1,1,0,0,0.2691175
2909.097691501573,12,1,1,0,0,0.28895593
4088.042624780475,2,1,0,1,0,0.18729061
7726.263028879345,21,1,0,0,0,0.21944195
408.9830337932621,16,1,1,0,0,0.22907671
5540.71115864864,17,1,1,0,0,0.2600096
1866.483222899812,15,1,1,0,0,0.2757168
6490.819910301217,14,1,1,0,0,0.28968847
7384.87610269572,10,1,1,0,0,0.2670774
2066.254345618642,13,1,1,0,0,0.2857284
803.0721951606844,5,1,0,1,0,0.14054263
1155.4672038533824,12,1,1,0,0,0.28648278
3483.963665938939,8,1,0,0,0,0.2330023
3329.587534689312,15,1,1,0,0,0.2886708
6396.714763408058,10,1,1,0,0,0.27421924
6320.00811662195,22,1,0,1,0,0.13414806
6402.393183773185,8,1,0,0,0,0.23684451
3456.055901591088,13,1,1,0,0,0.29781717
21574.096408889847,11,0,1,0,0,0.06717348
6535.265173834181,10,1,1,0,0,0.2746382
1806.4525984790405,7,1,0,0,0,0.21890894
757.7276152778156,6,1,0,0,0,0.16917348
6517.699955768294,11,1,1,0,0,0.29285672
2049.643985436133,17,1,1,0,0,0.23621595
5920.616587489892,15,1,1,0,0,0.2915545
1486.6916668263514,18,1,0,0,0,0.22295663
8384.74861732893,16,1,1,0,0,0.26347715
9849.113328945748,22,1,0,1,0,0.10334873
6033.099798657091,11,1,1,0,0,0.2995929
8195.2569802539,18,1,0,0,0,0.22655451
4446.954411307215,8,1,0,0,0,0.24166638
8624.162735088052,10,1,1,0,0,0.26156443
3597.8337052298966,13,1,1,0,0,0.2964456
7714.811285932466,17,1,1,0,0,0.24554625
3979.015935188269,10,1,1,0,0,0.27939877
5153.044840198422,16,1,1,0,0,0.28264844
2179.8511026393703,3,1,0,1,0,0.17253369
5080.545823684288,10,1,1,0,0,0.2840771
850.9710849476642,0,1,0,1,0,0.11782855
7075.6348703300655,17,1,1,0,0,0.25080672
9178.35810269559,1,1,0,1,0,0.14516926
5228.449153101373,20,1,0,0,0,0.25392514
7351.7311902842675,7,1,0,0,0,0.23437256
4095.246322377392,16,1,1,0,0,0.2812599
7647.578530147096,13,1,1,0,0,0.29511234
4442.411126653381,17,1,1,0,0,0.2549701
8935.44152605229,1,1,0,1,0,0.15332097
9033.385288822546,6,1,0,0,0,0.17898
8673.166442164542,19,1,0,0,0,0.2269885
809.8759877028973,12,1,1,0,0,0.27504072
3532.169017474285,11,1,1,0,0,0.29236972
4527.849984144494,17,1,1,0,0,0.2543929
2636.0398014351745,11,1,1,0,0,0.28967255
143.19200626840967,15,1,1,0,0,0.2327323
8777.965891337357,18,1,0,0,0,0.21757904
1038.1130947714455,9,1,1,0,0,0.23215902
9280.000087259918,6,1,0,0,0,0.17817086
6804.631893092298,15,1,1,0,0,0.28879973
876.6397189070907,23,1,0,1,0,0.07973832
7670.852219138752,1,1,0,1,0,0.17697948
5487.570010559493,10,1,1,0,0,0.27851623
771.5190480820967,17,1,1,0,0,0.21175021
3486.770608507648,20,1,0,0,0,0.25849813
2700.4225268421574,2,1,0,1,0,0.17984086
6055.355407628533,1,1,0,1,0,0.18403721
7903.136285683043,15,1,1,0,0,0.28705117
7506.27254537153,0,1,0,1,0,0.16112375
3772.912714784582,9,1,1,0,0,0.26109046
7180.129612624585,23,1,0,1,0,0.12730122
9988.037966517544,15,1,1,0,0,0.23633161
2208.1322347767077,7,1,0,0,0,0.22366646
8717.855829530423,13,1,1,0,0,0.28299847
9571.71627300878,16,1,1,0,0,0.23940694
3275.401863155213,16,1,1,0,0,0.27448514
3997.782146355961,16,1,1,0,0,0.2801856
1937.7167318174047,18,1,0,0,0,0.23593241
7122.735321011716,17,1,1,0,0,0.24827555
5892.119321517607,10,1,1,0,0,0.2811154
6368.729012723803,9,1,1,0,0,0.26133072
702.9039724850737,16,1,1,0,0,0.24565673
6958.039065237466,11,1,1,0,0,0.28665158
1946.8570129128689,9,1,1,0,0,0.2423853
9348.676426143986,15,1,1,0,0,0.26662505
3572.758363307319,10,1,1,0,0,0.27559355
5928.632864276454,2,1,0,1,0,0.19179451
5320.728859392373,0,1,0,1,0,0.17016679
24156.22668847268,12,0,1,0,0,0.06852996
12417.461797622562,9,0,1,0,0,0.073067844
42632.83404101181,13,0,1,0,0,0.02823788
8914.163810954133,9,1,1,0,0,0.22913015
6330.417118900964,13,1,1,0,0,0.2991447
9662.646423929937,4,1,0,1,0,0.14307356
238.72970899043804,6,1,0,0,0,0.1630919
6928.538785083414,16,1,1,0,0,0.2750804
3528.4789982286507,16,1,1,0,0,0.27254778
8707.588030537401,10,1,1,0,0,0.26025954
5946.723918712919,21,1,0,0,0,0.23434702
5590.846858380047,17,1,1,0,0,0.26122007
2743.312846407101,8,1,0,0,0,0.22645396
5465.409439650808,20,1,0,0,0,0.25372484
1497.0074450449872,15,1,1,0,0,0.27341256
7712.206422871874,12,1,1,0,0,0.2942177
4886.147544472251,13,1,1,0,0,0.3003202
8730.379081150051,7,1,0,0,0,0.2162239
8901.503172942394,13,1,1,0,0,0.28175017
6265.992820132284,6,1,0,0,0,0.21688917
5693.665461861562,9,1,1,0,0,0.26380995
2507.2386246355727,15,1,1,0,0,0.27592725
8572.803451764257,12,1,1,0,0,0.28534034
2547.0929239411416,14,1,1,0,0,0.28863186
3418.1174950527734,4,1,0,1,0,0.18292987
47868.31660135552,15,0,1,0,0,-0.0002797842
1159.1064943675965,18,1,0,0,0,0.22127679
7035.3532028086765,7,1,0,0,0,0.24250266
5581.355762612378,11,1,1,0,0,0.2985615
6816.4711861288215,6,1,0,0,0,0.21137047
6463.142445162033,21,1,0,0,0,0.2289181
886.1723336219784,1,1,0,1,0,0.13409168
8424.155324278378,8,1,0,0,0,0.21364242
8989.839411173625,15,1,1,0,0,0.27527663
1731.501860905698,15,1,1,0,0,0.27587524
757.3465939054634,5,1,0,1,0,0.14015603
7261.40994889716,16,1,1,0,0,0.274918
9333.32134375804,16,1,1,0,0,0.24374703
6287.781280043947,7,1,0,0,0,0.24797592
5445.035632647259,13,1,1,0,0,0.300821
3991.512680451876,15,1,1,0,0,0.29170546
6032.463642076242,14,1,1,0,0,0.29502374
6856.183616420265,23,1,0,1,0,0.12813872
3796.860198868649,9,1,1,0,0,0.26128685
5822.364911880649,11,1,1,0,0,0.30069488
5440.424303223464,13,1,1,0,0,0.300821
6752.717016848519,11,1,1,0,0,0.29052827
8100.72034388129,20,1,0,0,0,0.23422915
236.06723915830665,6,1,0,0,0,0.1630919
2095.908841152623,18,1,0,0,0,0.23670664
6575.674379991863,14,1,1,0,0,0.2892538
8623.662008212743,13,1,1,0,0,0.28379083
1725.2669591938952,14,1,1,0,0,0.2809003
1306.5813103834737,16,1,1,0,0,0.26327646
1439.870060466809,22,1,0,1,0,0.10859096
2966.579193535528,4,1,0,1,0,0.18426871
1695.9050197417382,9,1,1,0,0,0.24110845
4334.5262508513015,15,1,1,0,0,0.29398364
3543.093417239722,21,1,0,0,0,0.23572937
6190.0572190487765,12,1,1,0,0,0.30333287
7187.409093360388,13,1,1,0,0,0.29499233
1038.9121640129924,14,1,1,0,0,0.27754122
929.5773708820068,16,1,1,0,0,0.25015587
6580.387149286084,13,1,1,0,0,0.29772654
32409.6585513221,9,0,1,0,0,0.04310161
3553.08705193298,21,1,0,0,0,0.23572937
8268.010134172388,14,1,1,0,0,0.28006285
5242.548860318548,0,1,0,1,0,0.16924089
639.5873371184101,7,1,0,0,0,0.20087981
170.2018546534984,6,1,0,0,0,0.15730649
6530.716067668378,15,1,1,0,0,0.28771812
754.969204272126,12,1,1,0,0,0.27486807
1418.6450390284874,17,1,1,0,0,0.22946167
818.4179258445921,10,1,1,0,0,0.25385454
5754.907391907326,13,1,1,0,0,0.3018745
8241.159076942287,8,1,0,0,0,0.21621019
5077.053290840291,0,1,0,1,0,0.16775739
2246.244517422243,17,1,1,0,0,0.23695633
4165.52326540619,12,1,1,0,0,0.30297375
546.953356317278,16,1,1,0,0,0.23730427
5025.146996394265,15,1,1,0,0,0.29616576
10766.91642999593,16,0,1,0,0,0.07211697
4194.64883901957,23,1,0,1,0,0.12489629
4355.887735085076,20,1,0,0,0,0.26325688
920.771441223969,10,1,1,0,0,0.25759348
6706.10916303587,9,1,1,0,0,0.25715867
8711.824711352434,16,1,1,0,0,0.25892746
6963.744253798121,16,1,1,0,0,0.2767272
9225.633052493831,14,1,1,0,0,0.2701364
10598.447930252029,12,0,1,0,0,0.08712715
4447.745741770952,7,1,0,0,0,0.25048462
9174.967674872474,8,1,0,0,0,0.19667286
8965.106278910587,18,1,0,0,0,0.20954567
9262.202709264178,4,1,0,1,0,0.15845317
2060.968466688668,1,1,0,1,0,0.15961468
8652.100558046093,14,1,1,0,0,0.2735708
8583.73035144439,6,1,0,0,0,0.19461155
1684.086846049158,15,1,1,0,0,0.27642098
3604.885102753077,11,1,1,0,0,0.2932103
7507.974595437157,23,1,0,1,0,0.12427062
1727.3231821669715,11,1,1,0,0,0.28736144
9214.401798741748,22,1,0,1,0,0.11290389
390.0351872807384,12,1,1,0,0,0.2634901
8740.435414078513,9,1,1,0,0,0.23569354
2506.689726653997,9,1,1,0,0,0.25351828
6913.412391431397,15,1,1,0,0,0.28700706
460.9279421227971,17,1,1,0,0,0.2032659
6105.617610335872,10,1,1,0,0,0.27964145
983.2102415986049,14,1,1,0,0,0.2758151
3831.7860699724456,16,1,1,0,0,0.2787968
3342.5787435351253,15,1,1,0,0,0.2886708
1794.557779223905,15,1,1,0,0,0.2763536
281.72964320831795,14,1,1,0,0,0.24545217
3704.434341674062,11,1,1,0,0,0.2912949
6875.225639225075,14,1,1,0,0,0.28650922
4322.83322853744,11,1,1,0,0,0.29690456
5975.971697731528,14,1,1,0,0,0.29502374
9349.299079198478,1,1,0,1,0,0.14150208
6261.272637861801,11,1,1,0,0,0.29851115
1745.0653111369072,3,1,0,1,0,0.16398615
4186.697198415415,21,1,0,0,0,0.24039286
2278.8672073596995,10,1,1,0,0,0.26982072
9326.146216443663,16,1,1,0,0,0.24374703
6508.03978815923,23,1,0,1,0,0.1292404
5245.242316756019,20,1,0,0,0,0.25392514
9336.887776348496,20,1,0,0,0,0.2037527
2528.710836735396,19,1,0,0,0,0.24638823
2923.252240733419,10,1,1,0,0,0.27079797
240.5324846355929,14,1,1,0,0,0.241685
5314.963126733042,12,1,1,0,0,0.30093426
1107.5446964693765,11,1,1,0,0,0.2785731
3587.6855100458865,16,1,1,0,0,0.2748218
3954.5694289223807,10,1,1,0,0,0.27939877
5807.218855526335,23,1,0,1,0,0.12553394
6155.423666973853,14,1,1,0,0,0.29578614
4696.603123583321,2,1,0,1,0,0.18931508
2081.287267779375,10,1,1,0,0,0.26783732
6204.221463440786,14,1,1,0,0,0.29433173
492.1867521233874,13,1,1,0,0,0.2657971
6647.853966498829,23,1,0,1,0,0.12932211
3357.5013428817456,5,1,0,1,0,0.18318313
4607.954167049366,13,1,1,0,0,0.2989526
4817.546073498604,10,1,1,0,0,0.2794435
4668.165422320243,12,1,1,0,0,0.30152792
7073.782506839267,8,1,0,0,0,0.2342132
3674.278716049928,1,1,0,1,0,0.1754235
36450.61225060366,17,0,1,0,0,0.027666032
3940.542295784677,10,1,1,0,0,0.27939877
8568.20432112496,15,1,1,0,0,0.27937397
4416.428996799814,18,1,0,0,0,0.2518451
8614.522824466058,16,1,1,0,0,0.2601334
1368.9337327507608,11,1,1,0,0,0.28567392
4769.915706660265,13,1,1,0,0,0.30050132
9121.37263872623,11,1,1,0,0,0.27218917
7487.760430621292,14,1,1,0,0,0.2825778
495.1931498485733,21,1,0,0,0,0.19952673
7227.64167526959,7,1,0,0,0,0.23730972
4318.1741344891325,14,1,1,0,0,0.29719925
5372.378320638274,7,1,0,0,0,0.25190827
911.1086080386084,14,1,1,0,0,0.2730793
5682.239791313919,10,1,1,0,0,0.28052926
4636.945262822409,2,1,0,1,0,0.18931508
5725.291032444537,10,1,1,0,0,0.28052926
2923.062113903464,13,1,1,0,0,0.29196337
6299.093547747111,12,1,1,0,0,0.30061522
2497.3739279327065,20,1,0,0,0,0.2508295
1148.857566394728,10,1,1,0,0,0.26279482
6759.086939673882,8,1,0,0,0,0.23295915
9013.238347859808,10,1,1,0,0,0.25636214
4374.458434471887,10,1,1,0,0,0.27848747
787.2266193435782,9,1,1,0,0,0.22332975
332.2208560177078,23,1,0,1,0,0.07560086
6399.826661100162,5,1,0,1,0,0.18098849
2186.343921256642,9,1,1,0,0,0.2483171
16788.209566209796,10,0,1,0,0,0.070999205
5535.374820207788,14,1,1,0,0,0.29580873
1375.780367193517,18,1,0,0,0,0.2229189
2586.549653579621,9,1,1,0,0,0.25373
5808.77704629293,16,1,1,0,0,0.28399083
758.924241622892,18,1,0,0,0,0.21295774
988.5292960449956,16,1,1,0,0,0.2531857
3197.590605937315,17,1,1,0,0,0.24901783
4617.080206633977,17,1,1,0,0,0.25274244
3484.809551896218,6,1,0,0,0,0.20956463
3180.741983632533,21,1,0,0,0,0.23122042
1220.996927782577,11,1,1,0,0,0.28123844
4077.355542629968,7,1,0,0,0,0.2485049
9001.665042144816,14,1,1,0,1,0.10853821
7441.368518486248,7,1,0,0,0,0.23328334
368.22322979198304,5,1,0,1,0,0.12903124
3844.9461953289033,13,1,1,0,0,0.29807857
9442.420017293334,15,1,1,0,0,0.26843578
8682.744780116118,9,1,1,0,0,0.23537135
9835.879058407983,18,1,0,0,0,0.18188453
5874.995376389827,14,1,1,0,0,0.29751274
551.2474785338725,0,1,0,1,0,0.110518456
48647.12099338147,20,0,0,0,0,-0.026349664
1991.2224483472517,13,1,1,0,0,0.28203413
8726.127524455267,16,1,1,0,0,0.25728855
3260.8856985075167,16,1,1,0,0,0.2758249
3991.274376476261,17,1,1,0,0,0.2523129
27730.137658998487,7,0,0,0,0,0.013264537
1559.6373387259114,12,1,1,0,0,0.28664136
4456.755511979884,15,1,1,0,0,0.2946435
5421.109881895788,16,1,1,0,0,0.28415295
6595.190163197831,9,1,1,0,0,0.25931862
6682.685559508877,11,1,1,0,0,0.29109693
2026.5682445137531,7,1,0,0,0,0.22315955
7674.208464776652,7,1,0,0,0,0.23096022
7817.106703837291,8,1,0,0,0,0.21774703
5132.710762805164,7,1,0,0,0,0.25271088
3185.736749108132,12,1,1,0,0,0.29432392
6903.414460685552,9,1,1,0,0,0.25516835
2492.181657189114,7,1,0,0,0,0.22584057
651.7787096620858,9,1,1,0,0,0.22254062
40738.71182656536,17,0,1,0,0,0.014970303
4869.706973151379,22,1,0,1,0,0.13242805
1226.1296302062349,17,1,1,0,0,0.22773635
5050.61613280653,13,1,1,0,0,0.3007226
9629.25665689678,1,1,0,1,0,0.1381194
2644.9941889222114,10,1,1,0,0,0.2708444
2899.095259437916,16,1,1,0,0,0.27091736
8912.72119673618,1,1,0,1,0,0.15332097
6071.2061017229935,14,1,1,0,0,0.2947298
8129.69861579953,11,1,1,0,0,0.28539374
759.78854951027,11,1,1,0,0,0.26813465
9727.452964696744,7,1,0,0,0,0.18378401
3454.381567804302,17,1,1,0,0,0.250126
4479.255639666369,12,1,1,0,0,0.3025034
8971.842630297571,15,1,1,0,0,0.27557182
3997.056989421076,5,1,0,1,0,0.1879229
7173.785038807917,19,1,0,0,0,0.24821821
7420.059598798838,15,1,1,0,0,0.28682056
1705.9484838407632,18,1,0,0,0,0.23060253
8204.709531662618,18,1,0,0,0,0.22655451
526.6479784794599,6,1,0,0,0,0.1701755
9774.094052475262,10,1,1,0,0,0.2288678
6370.800898059032,14,1,1,0,0,0.2927529
2722.9089423373307,15,1,1,0,0,0.28138208
7445.01237675798,12,1,1,0,0,0.29022446
9072.00205805279,10,1,1,0,0,0.25725207
2051.152678315333,7,1,0,0,0,0.22303402
1358.2667490926704,5,1,0,1,0,0.15723318
2199.031870251536,14,1,1,0,0,0.28580907
8786.075991832717,20,1,0,0,0,0.22537735
3086.1545299067425,0,1,0,1,0,0.15106171
8913.914392146278,15,1,1,0,0,0.27600697
2979.389980038435,16,1,1,0,0,0.2715442
9584.609247944709,7,1,0,0,0,0.19034177
155.74436489298387,6,1,0,0,0,0.15730649
5458.678953359845,8,1,0,0,0,0.24225566
5145.749675703692,23,1,0,1,0,0.12442529
1059.8631768867394,12,1,1,0,0,0.28616473
1893.8774137311973,5,1,0,1,0,0.16505164
3486.5233389287173,17,1,1,0,0,0.2470496
7525.842085417596,22,1,0,1,0,0.13188177
4168.697624053637,8,1,0,0,0,0.24099979
1249.003068377964,14,1,1,0,0,0.2813985
267.4198064239909,5,1,0,1,0,0.12903124
9549.95811721203,6,1,0,0,0,0.16773432
1771.0502472614007,10,1,1,0,0,0.26815733
6029.942368201627,9,1,1,0,0,0.2627783
5862.651403063132,15,1,1,0,0,0.29383466
8085.600588868363,10,1,1,0,0,0.2685651
6952.845712162221,21,1,0,0,0,0.22911224
3171.0190737888324,12,1,1,0,0,0.29432392
4386.000220363253,18,1,0,0,0,0.25268304
4032.7865088715207,0,1,0,1,0,0.16053343
1816.225219822778,5,1,0,1,0,0.16542143
49307.52958365303,13,0,1,0,0,0.008814752
7054.448424693054,21,1,0,0,0,0.23199743
5039.28367984163,21,1,0,0,0,0.24107537
9126.092019870985,2,1,0,1,0,0.15530962
2549.636051226916,17,1,1,0,0,0.23888385
1291.7166424331922,8,1,0,0,0,0.20985305
8329.766418904142,12,1,1,0,0,0.2875534
1573.8428102408698,16,1,1,0,0,0.2606852
4327.9128440220375,14,1,1,0,0,0.29719925
907.745729327895,14,1,1,0,0,0.2730793
8197.231248893255,9,1,1,0,0,0.24558377
8190.430624858725,9,1,1,0,0,0.24662223
2730.021406611142,16,1,1,0,0,0.26992798
8714.077039182705,9,1,1,0,0,0.23569354
3982.5639371986135,0,1,0,1,0,0.16205299
3779.696533316796,19,1,0,0,0,0.2576657
7685.063934854991,10,1,1,0,0,0.27168816
2592.39294637528,11,1,1,0,0,0.28967255
7353.229089176321,13,1,1,0,0,0.29240498
8080.586468671514,18,1,0,0,0,0.22540447
9660.81718452627,12,1,1,0,0,0.2547456
4431.833325024325,14,1,1,0,0,0.298063
4818.065897018039,11,1,1,0,0,0.29635733
2914.029245889488,5,1,0,1,0,0.18266052
7691.037239498136,3,1,0,1,0,0.18519479
8620.372043654545,10,1,1,0,0,0.2618689
8746.016633770358,13,1,1,0,0,0.28299847
2069.205890191085,18,1,0,0,0,0.23670664
23552.04679708452,10,0,1,0,0,0.059414983
2147.29032412749,15,1,1,0,0,0.27733284
5693.1527073114,6,1,0,0,0,0.221308
9864.512368962118,15,1,1,0,0,0.24464262
9873.640633778925,6,1,0,0,0,0.15373671
8106.305701116891,12,1,1,0,0,0.29233363
